"N","Time","avg(X)","avg(Y)","avg(Z)","avg(omega)","avg(psi)","avg(vx)","avg(vy)","max(X)","max(Y)","max(Z)","max(omega)","max(psi)","max(vx)","max(vy)","med(X)","med(Y)","med(Z)","med(omega)","med(psi)","med(vx)","med(vy)","min(X)","min(Y)","min(Z)","min(omega)","min(psi)","min(vx)","min(vy)","q1(X)","q1(Y)","q1(Z)","q1(omega)","q1(psi)","q1(vx)","q1(vy)","q3(X)","q3(Y)","q3(Z)","q3(omega)","q3(psi)","q3(vx)","q3(vy)","std(X)","std(Y)","std(Z)","std(omega)","std(psi)","std(vx)","std(vy)","vtkValidPointMask"
1568,2137,0.50022,0.49938,0,-0.98908,-0.027917,0.011525,-0.00093932,1,1,0,26.863,4.0826e-06,1,0.42156,0.50286,0.5,0,0.098507,-0.01524,-0.041114,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42123,0.24477,0.24909,0,-1.617,-0.048613,-0.11389,-0.052248,0.74982,0.75013,0,0.40131,-0.0014802,-0.00037378,0.053528,0.29464,0.29443,0,4.2466,0.030749,0.2494,0.1412,1
1568,2138,0.50022,0.49938,0,-0.98908,-0.027918,0.011525,-0.00093933,1,1,0,26.863,4.0827e-06,1,0.42156,0.50286,0.5,0,0.098502,-0.015241,-0.041113,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42123,0.24477,0.24909,0,-1.617,-0.048613,-0.11389,-0.052249,0.74982,0.75013,0,0.40132,-0.0014803,-0.00037378,0.053528,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.1412,1
1568,2139,0.50022,0.49938,0,-0.98908,-0.027918,0.011525,-0.00093934,1,1,0,26.863,4.0829e-06,1,0.42156,0.50286,0.5,0,0.098496,-0.015241,-0.041112,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42123,0.24477,0.24909,0,-1.617,-0.048614,-0.11389,-0.05225,0.74982,0.75013,0,0.40132,-0.0014803,-0.00037378,0.053528,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.14121,1
1568,2140,0.50022,0.49938,0,-0.98907,-0.027918,0.011525,-0.00093934,1,1,0,26.863,4.083e-06,1,0.42156,0.50286,0.5,0,0.09849,-0.015241,-0.04111,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42123,0.24477,0.24909,0,-1.617,-0.048615,-0.11389,-0.052251,0.74982,0.75013,0,0.40133,-0.0014803,-0.00037378,0.053529,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.14121,1
1568,2141,0.50022,0.49938,0,-0.98907,-0.027918,0.011525,-0.00093935,1,1,0,26.863,4.0831e-06,1,0.42156,0.50286,0.5,0,0.098484,-0.015241,-0.041109,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42123,0.24477,0.24909,0,-1.617,-0.048615,-0.11389,-0.052253,0.74982,0.75013,0,0.40133,-0.0014803,-0.00037378,0.053529,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.14121,1
1568,2142,0.50022,0.49938,0,-0.98907,-0.027919,0.011525,-0.00093936,1,1,0,26.863,4.0832e-06,1,0.42156,0.50286,0.5,0,0.098479,-0.015241,-0.041107,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42123,0.24477,0.24909,0,-1.617,-0.048616,-0.1139,-0.052254,0.74982,0.75013,0,0.40134,-0.0014803,-0.00037378,0.053529,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.14121,1
1568,2143,0.50022,0.49938,0,-0.98907,-0.027919,0.011525,-0.00093937,1,1,0,26.863,4.0834e-06,1,0.42156,0.50286,0.5,0,0.098473,-0.015242,-0.041106,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42124,0.24477,0.24909,0,-1.6169,-0.048617,-0.1139,-0.052255,0.74982,0.75013,0,0.40134,-0.0014804,-0.00037378,0.05353,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.14121,1
1568,2144,0.50022,0.49938,0,-0.98907,-0.027919,0.011525,-0.00093937,1,1,0,26.863,4.0835e-06,1,0.42156,0.50286,0.5,0,0.098467,-0.015242,-0.041105,0,0,0,0,-53.604,-0.10445,-0.2225,-0.42124,0.24477,0.24909,0,-1.6169,-0.048617,-0.1139,-0.052256,0.74982,0.75013,0,0.40135,-0.0014804,-0.00037378,0.05353,0.29464,0.29443,0,4.2466,0.03075,0.2494,0.14121,1
1568,2145,0.50022,0.49938,0,-0.98907,-0.027919,0.011525,-0.00093938,1,1,0,26.863,4.0836e-06,1,0.42156,0.50286,0.5,0,0.098462,-0.015242,-0.041103,0,0,0,0,-53.604,-0.10445,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048618,-0.1139,-0.052257,0.74982,0.75013,0,0.40136,-0.0014804,-0.00037378,0.05353,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14121,1
1568,2146,0.50022,0.49938,0,-0.98907,-0.027919,0.011525,-0.00093939,1,1,0,26.863,4.0838e-06,1,0.42156,0.50286,0.5,0,0.098456,-0.015242,-0.041102,0,0,0,0,-53.604,-0.10445,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048618,-0.1139,-0.052258,0.74982,0.75013,0,0.40136,-0.0014804,-0.00037378,0.053531,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14121,1
1568,2147,0.50022,0.49938,0,-0.98907,-0.02792,0.011525,-0.0009394,1,1,0,26.863,4.0839e-06,1,0.42156,0.50286,0.5,0,0.09845,-0.015242,-0.041101,0,0,0,0,-53.604,-0.10445,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048619,-0.1139,-0.05226,0.74982,0.75013,0,0.40137,-0.0014804,-0.00037378,0.053531,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14121,1
1568,2148,0.50022,0.49938,0,-0.98907,-0.02792,0.011525,-0.0009394,1,1,0,26.863,4.084e-06,1,0.42156,0.50286,0.5,0,0.098445,-0.015243,-0.041099,0,0,0,0,-53.604,-0.10445,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.04862,-0.11391,-0.052261,0.74982,0.75013,0,0.40137,-0.0014804,-0.00037378,0.053531,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14121,1
1568,2149,0.50022,0.49938,0,-0.98907,-0.02792,0.011525,-0.00093941,1,1,0,26.863,4.0841e-06,1,0.42156,0.50286,0.5,0,0.098439,-0.015243,-0.041098,0,0,0,0,-53.604,-0.10446,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.04862,-0.11391,-0.052262,0.74982,0.75013,0,0.40138,-0.0014805,-0.00037378,0.053532,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14121,1
1568,2150,0.50022,0.49938,0,-0.98907,-0.02792,0.011525,-0.00093942,1,1,0,26.863,4.0843e-06,1,0.42156,0.50286,0.5,0,0.098433,-0.015243,-0.041096,0,0,0,0,-53.604,-0.10446,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048621,-0.11391,-0.052263,0.74982,0.75013,0,0.40138,-0.0014805,-0.00037377,0.053532,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14122,1
1568,2151,0.50022,0.49938,0,-0.98907,-0.02792,0.011525,-0.00093942,1,1,0,26.863,4.0844e-06,1,0.42156,0.50286,0.5,0,0.098428,-0.015243,-0.041095,0,0,0,0,-53.604,-0.10446,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048622,-0.11391,-0.052264,0.74982,0.75013,0,0.40138,-0.0014805,-0.00037377,0.053532,0.29464,0.29443,0,4.2466,0.030751,0.2494,0.14122,1
1568,2152,0.50022,0.49938,0,-0.98907,-0.027921,0.011525,-0.00093943,1,1,0,26.863,4.0845e-06,1,0.42156,0.50286,0.5,0,0.098422,-0.015243,-0.041094,0,0,0,0,-53.604,-0.10446,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048622,-0.11391,-0.052265,0.74982,0.75013,0,0.40138,-0.0014805,-0.00037377,0.053532,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2153,0.50022,0.49938,0,-0.98907,-0.027921,0.011525,-0.00093944,1,1,0,26.863,4.0847e-06,1,0.42156,0.50286,0.5,0,0.098417,-0.015244,-0.041092,0,0,0,0,-53.604,-0.10446,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048623,-0.11391,-0.052266,0.74982,0.75013,0,0.40138,-0.0014805,-0.00037377,0.053533,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2154,0.50022,0.49938,0,-0.98907,-0.027921,0.011525,-0.00093945,1,1,0,26.863,4.0848e-06,1,0.42156,0.50286,0.5,0,0.098411,-0.015244,-0.041091,0,0,0,0,-53.604,-0.10446,-0.22249,-0.42124,0.24477,0.24909,0,-1.6169,-0.048623,-0.11391,-0.052268,0.74982,0.75013,0,0.40138,-0.0014805,-0.00037377,0.053533,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2155,0.50022,0.49938,0,-0.98907,-0.027921,0.011525,-0.00093945,1,1,0,26.863,4.0849e-06,1,0.42156,0.50286,0.5,0,0.098405,-0.015244,-0.04109,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6169,-0.048624,-0.11392,-0.052269,0.74982,0.75013,0,0.40138,-0.0014806,-0.00037377,0.053533,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2156,0.50022,0.49938,0,-0.98907,-0.027922,0.011525,-0.00093946,1,1,0,26.863,4.085e-06,1,0.42156,0.50286,0.5,0,0.0984,-0.015244,-0.041088,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6169,-0.048625,-0.11392,-0.05227,0.74982,0.75013,0,0.40138,-0.0014806,-0.00037377,0.053534,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2157,0.50022,0.49938,0,-0.98907,-0.027922,0.011525,-0.00093947,1,1,0,26.863,4.0852e-06,1,0.42156,0.50286,0.5,0,0.098394,-0.015244,-0.041087,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6169,-0.048625,-0.11392,-0.052271,0.74982,0.75013,0,0.40138,-0.0014806,-0.00037377,0.053534,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2158,0.50022,0.49938,0,-0.98907,-0.027922,0.011525,-0.00093947,1,1,0,26.863,4.0853e-06,1,0.42156,0.50286,0.5,0,0.098389,-0.015245,-0.041086,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6169,-0.048626,-0.11392,-0.052272,0.74982,0.75013,0,0.40138,-0.0014806,-0.00037377,0.053534,0.29464,0.29443,0,4.2466,0.030752,0.2494,0.14122,1
1568,2159,0.50022,0.49938,0,-0.98907,-0.027922,0.011525,-0.00093948,1,1,0,26.863,4.0854e-06,1,0.42156,0.50286,0.5,0,0.098383,-0.015245,-0.041084,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6169,-0.048627,-0.11392,-0.052273,0.74982,0.75013,0,0.40138,-0.0014806,-0.00037377,0.053535,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14122,1
1568,2160,0.50022,0.49938,0,-0.98907,-0.027922,0.011525,-0.00093949,1,1,0,26.863,4.0855e-06,1,0.42156,0.50286,0.5,0,0.098378,-0.015245,-0.041083,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6169,-0.048627,-0.11392,-0.052274,0.74982,0.75013,0,0.40139,-0.0014806,-0.00037377,0.053535,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14122,1
1568,2161,0.50022,0.49938,0,-0.98907,-0.027923,0.011525,-0.0009395,1,1,0,26.863,4.0857e-06,1,0.42156,0.50286,0.5,0,0.098372,-0.015245,-0.041082,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6168,-0.048628,-0.11392,-0.052275,0.74982,0.75013,0,0.40139,-0.0014807,-0.00037377,0.053535,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14122,1
1568,2162,0.50022,0.49938,0,-0.98907,-0.027923,0.011525,-0.0009395,1,1,0,26.863,4.0858e-06,1,0.42156,0.50286,0.5,0,0.098367,-0.015245,-0.04108,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6168,-0.048628,-0.11393,-0.052276,0.74982,0.75013,0,0.40139,-0.0014807,-0.00037377,0.053535,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14123,1
1568,2163,0.50022,0.49938,0,-0.98907,-0.027923,0.011525,-0.00093951,1,1,0,26.863,4.0859e-06,1,0.42156,0.50286,0.5,0,0.098361,-0.015245,-0.041079,0,0,0,0,-53.604,-0.10446,-0.22248,-0.42124,0.24477,0.24909,0,-1.6168,-0.048629,-0.11393,-0.052278,0.74982,0.75013,0,0.40139,-0.0014807,-0.00037377,0.053536,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14123,1
1568,2164,0.50022,0.49938,0,-0.98907,-0.027923,0.011525,-0.00093952,1,1,0,26.863,4.086e-06,1,0.42156,0.50286,0.5,0,0.098356,-0.015246,-0.041078,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.04863,-0.11393,-0.052279,0.74982,0.75013,0,0.40139,-0.0014807,-0.00037377,0.053536,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14123,1
1568,2165,0.50022,0.49938,0,-0.98907,-0.027923,0.011525,-0.00093952,1,1,0,26.863,4.0861e-06,1,0.42156,0.50286,0.5,0,0.098351,-0.015246,-0.041076,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.04863,-0.11393,-0.05228,0.74982,0.75013,0,0.40139,-0.0014807,-0.00037377,0.053536,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14123,1
1568,2166,0.50022,0.49938,0,-0.98907,-0.027924,0.011525,-0.00093953,1,1,0,26.863,4.0863e-06,1,0.42156,0.50286,0.5,0,0.098345,-0.015246,-0.041075,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048631,-0.11393,-0.052281,0.74982,0.75013,0,0.40139,-0.0014807,-0.00037377,0.053537,0.29464,0.29443,0,4.2466,0.030753,0.2494,0.14123,1
1568,2167,0.50022,0.49938,0,-0.98907,-0.027924,0.011525,-0.00093954,1,1,0,26.863,4.0864e-06,1,0.42156,0.50286,0.5,0,0.09834,-0.015246,-0.041074,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048631,-0.11393,-0.052282,0.74982,0.75013,0,0.40139,-0.0014808,-0.00037377,0.053537,0.29464,0.29443,0,4.2466,0.030754,0.2494,0.14123,1
1568,2168,0.50022,0.49938,0,-0.98907,-0.027924,0.011525,-0.00093954,1,1,0,26.863,4.0865e-06,1,0.42156,0.50286,0.5,0,0.098334,-0.015246,-0.041073,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048632,-0.11393,-0.052283,0.74982,0.75013,0,0.40139,-0.0014808,-0.00037377,0.053537,0.29464,0.29443,0,4.2466,0.030754,0.2494,0.14123,1
1568,2169,0.50022,0.49938,0,-0.98907,-0.027924,0.011525,-0.00093955,1,1,0,26.863,4.0866e-06,1,0.42156,0.50286,0.5,0,0.098329,-0.015247,-0.041071,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048633,-0.11394,-0.052284,0.74982,0.75013,0,0.40139,-0.0014808,-0.00037377,0.053538,0.29464,0.29443,0,4.2466,0.030754,0.2494,0.14123,1
1568,2170,0.50022,0.49938,0,-0.98907,-0.027924,0.011525,-0.00093956,1,1,0,26.863,4.0868e-06,1,0.42156,0.50286,0.5,0,0.098323,-0.015247,-0.04107,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048633,-0.11394,-0.052285,0.74982,0.75013,0,0.40139,-0.0014808,-0.00037377,0.053538,0.29464,0.29443,0,4.2466,0.030754,0.2494,0.14123,1
1568,2171,0.50022,0.49938,0,-0.98907,-0.027925,0.011525,-0.00093956,1,1,0,26.863,4.0869e-06,1,0.42156,0.50286,0.5,0,0.098318,-0.015247,-0.041069,0,0,0,0,-53.604,-0.10446,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048634,-0.11394,-0.052286,0.74982,0.75013,0,0.40139,-0.0014808,-0.00037377,0.053538,0.29464,0.29443,0,4.2466,0.030754,0.24941,0.14123,1
1568,2172,0.50022,0.49938,0,-0.98907,-0.027925,0.011525,-0.00093957,1,1,0,26.863,4.087e-06,1,0.42156,0.50286,0.5,0,0.098313,-0.015247,-0.041067,0,0,0,0,-53.604,-0.10447,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048634,-0.11394,-0.052287,0.74982,0.75013,0,0.40139,-0.0014808,-0.00037377,0.053538,0.29464,0.29443,0,4.2466,0.030754,0.24941,0.14123,1
1568,2173,0.50022,0.49938,0,-0.98907,-0.027925,0.011525,-0.00093958,1,1,0,26.863,4.0871e-06,1,0.42156,0.50286,0.5,0,0.098307,-0.015247,-0.041066,0,0,0,0,-53.604,-0.10447,-0.22247,-0.42124,0.24477,0.24909,0,-1.6168,-0.048635,-0.11394,-0.052289,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037377,0.053539,0.29464,0.29443,0,4.2466,0.030754,0.24941,0.14123,1
1568,2174,0.50022,0.49938,0,-0.98907,-0.027925,0.011525,-0.00093959,1,1,0,26.863,4.0872e-06,1,0.42156,0.50286,0.5,0,0.098302,-0.015248,-0.041065,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6168,-0.048636,-0.11394,-0.05229,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037376,0.053539,0.29464,0.29443,0,4.2466,0.030754,0.24941,0.14124,1
1568,2175,0.50022,0.49938,0,-0.98907,-0.027925,0.011525,-0.00093959,1,1,0,26.863,4.0874e-06,1,0.42156,0.50286,0.5,0,0.098297,-0.015248,-0.041064,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6168,-0.048636,-0.11394,-0.052291,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037376,0.053539,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2176,0.50022,0.49938,0,-0.98907,-0.027926,0.011525,-0.0009396,1,1,0,26.863,4.0875e-06,1,0.42156,0.50286,0.5,0,0.098291,-0.015248,-0.041062,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6168,-0.048637,-0.11395,-0.052292,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037376,0.05354,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2177,0.50022,0.49938,0,-0.98907,-0.027926,0.011525,-0.00093961,1,1,0,26.863,4.0876e-06,1,0.42156,0.50286,0.5,0,0.098286,-0.015248,-0.041061,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6168,-0.048637,-0.11395,-0.052293,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037376,0.05354,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2178,0.50022,0.49938,0,-0.98907,-0.027926,0.011525,-0.00093961,1,1,0,26.863,4.0877e-06,1,0.42156,0.50286,0.5,0,0.098281,-0.015248,-0.04106,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6168,-0.048638,-0.11395,-0.052294,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037376,0.05354,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2179,0.50022,0.49938,0,-0.98907,-0.027926,0.011525,-0.00093962,1,1,0,26.863,4.0878e-06,1,0.42157,0.50286,0.5,0,0.098275,-0.015249,-0.041058,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6168,-0.048638,-0.11395,-0.052295,0.74982,0.75013,0,0.40139,-0.0014809,-0.00037376,0.05354,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2180,0.50022,0.49938,0,-0.98907,-0.027926,0.011525,-0.00093963,1,1,0,26.863,4.088e-06,1,0.42157,0.50286,0.5,0,0.09827,-0.015249,-0.041057,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6167,-0.048639,-0.11395,-0.052296,0.74982,0.75013,0,0.40139,-0.001481,-0.00037376,0.053541,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2181,0.50022,0.49938,0,-0.98907,-0.027927,0.011525,-0.00093963,1,1,0,26.863,4.0881e-06,1,0.42157,0.50286,0.5,0,0.098265,-0.015249,-0.041056,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6167,-0.04864,-0.11395,-0.052297,0.74982,0.75013,0,0.40139,-0.001481,-0.00037376,0.053541,0.29464,0.29443,0,4.2466,0.030755,0.24941,0.14124,1
1568,2182,0.50022,0.49938,0,-0.98907,-0.027927,0.011525,-0.00093964,1,1,0,26.863,4.0882e-06,1,0.42157,0.50286,0.5,0,0.09826,-0.015249,-0.041055,0,0,0,0,-53.604,-0.10447,-0.22246,-0.42124,0.24477,0.24909,0,-1.6167,-0.04864,-0.11395,-0.052298,0.74982,0.75013,0,0.40139,-0.001481,-0.00037376,0.053541,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14124,1
1568,2183,0.50022,0.49938,0,-0.98907,-0.027927,0.011525,-0.00093965,1,1,0,26.863,4.0883e-06,1,0.42157,0.50286,0.5,0,0.098254,-0.015249,-0.041053,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048641,-0.11396,-0.052299,0.74982,0.75013,0,0.40139,-0.001481,-0.00037376,0.053542,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14124,1
1568,2184,0.50022,0.49938,0,-0.98907,-0.027927,0.011525,-0.00093965,1,1,0,26.863,4.0884e-06,1,0.42157,0.50286,0.5,0,0.098249,-0.015249,-0.041052,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048641,-0.11396,-0.0523,0.74982,0.75013,0,0.40139,-0.001481,-0.00037376,0.053542,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14124,1
1568,2185,0.50022,0.49938,0,-0.98907,-0.027927,0.011525,-0.00093966,1,1,0,26.863,4.0886e-06,1,0.42157,0.50286,0.5,0,0.098244,-0.01525,-0.041051,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048642,-0.11396,-0.052301,0.74982,0.75013,0,0.40139,-0.001481,-0.00037376,0.053542,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14124,1
1568,2186,0.50022,0.49938,0,-0.98907,-0.027928,0.011525,-0.00093967,1,1,0,26.863,4.0887e-06,1,0.42157,0.50286,0.5,0,0.098239,-0.01525,-0.04105,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048642,-0.11396,-0.052302,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053542,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14125,1
1568,2187,0.50022,0.49938,0,-0.98907,-0.027928,0.011525,-0.00093967,1,1,0,26.863,4.0888e-06,1,0.42157,0.50286,0.5,0,0.098234,-0.01525,-0.041048,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048643,-0.11396,-0.052304,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053543,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14125,1
1568,2188,0.50022,0.49938,0,-0.98907,-0.027928,0.011525,-0.00093968,1,1,0,26.863,4.0889e-06,1,0.42157,0.50286,0.5,0,0.098228,-0.01525,-0.041047,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048644,-0.11396,-0.052305,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053543,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14125,1
1568,2189,0.50022,0.49938,0,-0.98907,-0.027928,0.011525,-0.00093969,1,1,0,26.863,4.089e-06,1,0.42157,0.50286,0.5,0,0.098223,-0.01525,-0.041046,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048644,-0.11396,-0.052306,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053543,0.29464,0.29443,0,4.2466,0.030756,0.24941,0.14125,1
1568,2190,0.50022,0.49938,0,-0.98907,-0.027928,0.011525,-0.00093969,1,1,0,26.863,4.0891e-06,1,0.42157,0.50286,0.5,0,0.098218,-0.015251,-0.041045,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048645,-0.11397,-0.052307,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053544,0.29464,0.29443,0,4.2466,0.030757,0.24941,0.14125,1
1568,2191,0.50022,0.49938,0,-0.98907,-0.027929,0.011525,-0.0009397,1,1,0,26.863,4.0893e-06,1,0.42157,0.50286,0.5,0,0.098213,-0.015251,-0.041043,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048645,-0.11397,-0.052308,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053544,0.29464,0.29443,0,4.2466,0.030757,0.24941,0.14125,1
1568,2192,0.50022,0.49938,0,-0.98907,-0.027929,0.011525,-0.0009397,1,1,0,26.863,4.0894e-06,1,0.42157,0.50286,0.5,0,0.098208,-0.015251,-0.041042,0,0,0,0,-53.604,-0.10447,-0.22245,-0.42124,0.24477,0.24909,0,-1.6167,-0.048646,-0.11397,-0.052309,0.74982,0.75013,0,0.40139,-0.0014811,-0.00037376,0.053544,0.29464,0.29443,0,4.2466,0.030757,0.24941,0.14125,1
1568,2193,0.50022,0.49938,0,-0.98907,-0.027929,0.011525,-0.00093971,1,1,0,26.863,4.0895e-06,1,0.42157,0.50286,0.5,0,0.098202,-0.015252,-0.041041,0,0,0,0,-53.604,-0.10447,-0.22244,-0.42124,0.24477,0.24909,0,-1.6167,-0.048646,-0.11397,-0.05231,0.74982,0.75013,0,0.40139,-0.0014812,-0.00037376,0.053544,0.29464,0.29443,0,4.2466,0.030757,0.24941,0.14125,1
1568,2194,0.50022,0.49938,0,-0.98907,-0.027929,0.011525,-0.00093972,1,1,0,26.863,4.0896e-06,1,0.42157,0.50286,0.5,0,0.098197,-0.015252,-0.04104,0,0,0,0,-53.604,-0.10447,-0.22244,-0.42124,0.24477,0.24909,0,-1.6167,-0.048647,-0.11397,-0.05231,0.74982,0.75013,0,0.40139,-0.0014812,-0.00037376,0.053545,0.29464,0.29443,0,4.2466,0.030757,0.24941,0.14125,1
1568,2195,0.50022,0.49938,0,-0.98907,-0.027929,0.011525,-0.00093972,1,1,0,26.863,4.0897e-06,1,0.42157,0.50286,0.5,0,0.098192,-0.015252,-0.041039,0,0,0,0,-53.604,-0.10447,-0.22244,-0.42124,0.24477,0.24909,0,-1.6167,-0.048648,-0.11397,-0.052311,0.74982,0.75013,0,0.40139,-0.0014812,-0.00037376,0.053545,0.29464,0.29443,0,4.2466,0.030757,0.24941,0.14125,1
