"omega","psi","vx","vy","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0019305906,-0.0069669179,-0.019902887,-0.00013123855,1,0.78399998,0.5,0.78399998,0
0.0020026965,-0.0069860884,-0.019949544,-0.00013889514,1,0.78500003,0.5,0.78500003,0
0.0018762215,-0.0070060603,-0.019993469,-0.00014530287,1,0.78600001,0.5,0.78600001,0
0.0015108424,-0.007026998,-0.020034113,-0.00015020865,1,0.787,0.5,0.787,0
0.0011454634,-0.0070479356,-0.020074756,-0.00015511443,1,0.78799999,0.5,0.78799999,0
0.00078008431,-0.0070688733,-0.0201154,-0.00016002021,1,0.78899997,0.5,0.78899997,0
0.00041468347,-0.0070898122,-0.020156046,-0.00016492628,1,0.79000002,0.5,0.79000002,0
8.3780289e-05,-0.0071105553,-0.02019776,-0.00017039604,1,0.79100001,0.5,0.79100001,0
-0.00021169067,-0.0071310984,-0.020240575,-0.00017644543,1,0.792,0.5,0.792,0
-0.00050716163,-0.0071516415,-0.02028339,-0.00018249482,1,0.79299998,0.5,0.79299998,0
-0.00080265019,-0.0071721858,-0.020326207,-0.00018854457,1,0.79400003,0.5,0.79400003,0
-0.0010981212,-0.0071927289,-0.020369021,-0.00019459396,1,0.79500002,0.5,0.79500002,0
-0.0013935921,-0.007213272,-0.020411836,-0.00020064335,1,0.796,0.5,0.796,0
-0.0016890631,-0.0072338152,-0.020454651,-0.00020669273,1,0.79699999,0.5,0.79699999,0
-0.001984534,-0.0072543583,-0.020497466,-0.00021274212,1,0.79799998,0.5,0.79799998,0
-0.0022800226,-0.0072749026,-0.020540283,-0.00021879187,1,0.79900002,0.5,0.79900002,0
-0.0025754935,-0.0072954457,-0.020583097,-0.00022484126,1,0.80000001,0.5,0.80000001,0
-0.0028709645,-0.0073159888,-0.020625912,-0.00023089065,1,0.801,0.5,0.801,0
-0.0031664355,-0.0073365319,-0.020668727,-0.00023694004,1,0.80199999,0.5,0.80199999,0
-0.0034619064,-0.0073570751,-0.020711542,-0.00024298943,1,0.80299997,0.5,0.80299997,0
-0.003757395,-0.0073776194,-0.020754359,-0.00024903918,1,0.80400002,0.5,0.80400002,0
-0.0040528659,-0.0073981625,-0.020797173,-0.00025508856,1,0.80500001,0.5,0.80500001,0
-0.0043483369,-0.0074187056,-0.020839988,-0.00026113795,1,0.80599999,0.5,0.80599999,0
-0.0046438079,-0.0074392487,-0.020882803,-0.00026718734,1,0.80699998,0.5,0.80699998,0
-0.0049392964,-0.0074597931,-0.02092562,-0.00027323709,1,0.80800003,0.5,0.80800003,0
-0.0052347674,-0.0074803362,-0.020968435,-0.00027928648,1,0.80900002,0.5,0.80900002,0
-0.0055302383,-0.0075008793,-0.021011249,-0.00028533587,1,0.81,0.5,0.81,0
-0.0058257093,-0.0075214224,-0.021054064,-0.00029138526,1,0.81099999,0.5,0.81099999,0
-0.0061211803,-0.0075419655,-0.021096879,-0.00029743464,1,0.81199998,0.5,0.81199998,0
-0.0064166688,-0.0075625099,-0.021139696,-0.00030348439,1,0.81300002,0.5,0.81300002,0
-0.0065893779,-0.0075832495,-0.021186504,-0.00030774019,1,0.81400001,0.5,0.81400001,0
-0.0060219074,-0.0076051737,-0.021257392,-0.0003011817,1,0.815,0.5,0.815,0
-0.0054544368,-0.0076270979,-0.021328279,-0.00029462321,1,0.81599998,0.5,0.81599998,0
-0.0048869662,-0.0076490222,-0.021399166,-0.00028806473,1,0.81699997,0.5,0.81699997,0
-0.0043194618,-0.0076709477,-0.021470057,-0.00028150585,1,0.81800002,0.5,0.81800002,0
-0.0037519912,-0.007692872,-0.021540944,-0.00027494736,1,0.81900001,0.5,0.81900001,0
-0.0031845206,-0.0077147962,-0.021611831,-0.00026838888,1,0.81999999,0.5,0.81999999,0
-0.00261705,-0.0077367204,-0.021682718,-0.00026183039,1,0.82099998,0.5,0.82099998,0
-0.0020495456,-0.007758646,-0.02175361,-0.00025527151,1,0.82200003,0.5,0.82200003,0
-0.0014820751,-0.0077805702,-0.021824497,-0.00024871303,1,0.82300001,0.5,0.82300001,0
-0.00091460449,-0.0078024945,-0.021895384,-0.00024215454,1,0.824,0.5,0.824,0
0.0001030573,-0.0078246321,-0.021981667,-0.00024763872,1,0.82499999,0.5,0.82499999,0
0.0018418348,-0.0078471116,-0.022092613,-0.00027241283,1,0.82599998,0.5,0.82599998,0
0.0035807159,-0.0078695923,-0.022203565,-0.00029718841,1,0.82700002,0.5,0.82700002,0
0.0053194933,-0.0078920718,-0.02231451,-0.00032196252,1,0.82800001,0.5,0.82800001,0
0.0070582708,-0.0079145512,-0.022425455,-0.00034673662,1,0.829,0.5,0.829,0
0.0087970483,-0.0079370307,-0.022536401,-0.00037151073,1,0.82999998,0.5,0.82999998,0
0.010535826,-0.0079595101,-0.022647346,-0.00039628484,1,0.83099997,0.5,0.83099997,0
0.012274707,-0.0079819909,-0.022758298,-0.00042106042,1,0.83200002,0.5,0.83200002,0
0.014013484,-0.0080044703,-0.022869243,-0.00044583453,1,0.833,0.5,0.833,0
0.015752262,-0.0080269498,-0.022980188,-0.00047060863,1,0.83399999,0.5,0.83399999,0
0.017491039,-0.0080494292,-0.023091134,-0.00049538274,1,0.83499998,0.5,0.83499998,0
0.01922992,-0.00807191,-0.023202086,-0.00052015832,1,0.83600003,0.5,0.83600003,0
0.020968698,-0.0080943895,-0.023313031,-0.00054493243,1,0.83700001,0.5,0.83700001,0
0.022707475,-0.0081168689,-0.023423976,-0.00056970654,1,0.838,0.5,0.838,0
0.024446253,-0.0081393484,-0.023534921,-0.00059448064,1,0.83899999,0.5,0.83899999,0
0.02618503,-0.0081618278,-0.023645867,-0.00061925475,1,0.83999997,0.5,0.83999997,0
0.027923911,-0.0081843086,-0.023756819,-0.00064403033,1,0.84100002,0.5,0.84100002,0
0.029662689,-0.008206788,-0.023867764,-0.00066880444,1,0.84200001,0.5,0.84200001,0
0.025870591,-0.0082310849,-0.023908553,-0.00067558769,1,0.84299999,0.5,0.84299999,0
0.020212144,-0.0082559951,-0.023925667,-0.00067630007,1,0.84399998,0.5,0.84399998,0
0.014553358,-0.0082809068,-0.023942783,-0.00067701249,1,0.84500003,0.5,0.84500003,0
0.0088949104,-0.008305817,-0.023959898,-0.00067772487,1,0.84600002,0.5,0.84600002,0
0.0032364625,-0.0083307272,-0.023977012,-0.00067843725,1,0.847,0.5,0.847,0
-0.0024219854,-0.0083556373,-0.023994127,-0.00067914962,1,0.84799999,0.5,0.84799999,0
-0.0080804333,-0.0083805475,-0.024011242,-0.000679862,1,0.84899998,0.5,0.84899998,0
-0.013739219,-0.0084054592,-0.024028358,-0.00068057442,1,0.85000002,0.5,0.85000002,0
-0.019397666,-0.0084303694,-0.024045472,-0.0006812868,1,0.85100001,0.5,0.85100001,0
-0.025056114,-0.0084552796,-0.024062587,-0.00068199918,1,0.852,0.5,0.852,0
-0.030714562,-0.0084801898,-0.024079702,-0.00068271156,1,0.85299999,0.5,0.85299999,0
-0.03637301,-0.0085050999,-0.024096817,-0.00068342393,1,0.85399997,0.5,0.85399997,0
-0.042031795,-0.0085300116,-0.024113932,-0.00068413635,1,0.85500002,0.5,0.85500002,0
-0.047494958,-0.0085546558,-0.024125796,-0.00068709394,1,0.85600001,0.5,0.85600001,0
-0.052500714,-0.0085786769,-0.024125361,-0.00069531038,1,0.85699999,0.5,0.85699999,0
-0.05750647,-0.008602698,-0.024124926,-0.00070352682,1,0.85799998,0.5,0.85799998,0
-0.062512524,-0.0086267205,-0.02412449,-0.00071174375,1,0.85900003,0.5,0.85900003,0
-0.06751828,-0.0086507416,-0.024124055,-0.00071996019,1,0.86000001,0.5,0.86000001,0
-0.072524036,-0.0086747627,-0.02412362,-0.00072817664,1,0.861,0.5,0.861,0
-0.077529791,-0.0086987838,-0.024123185,-0.00073639308,1,0.86199999,0.5,0.86199999,0
-0.082535547,-0.0087228049,-0.024122749,-0.00074460952,1,0.86299998,0.5,0.86299998,0
-0.087541601,-0.0087468274,-0.024122314,-0.00075282645,1,0.86400002,0.5,0.86400002,0
-0.092547357,-0.0087708485,-0.024121879,-0.00076104289,1,0.86500001,0.5,0.86500001,0
-0.097553113,-0.0087948696,-0.024121444,-0.00076925933,1,0.866,0.5,0.866,0
-0.10255887,-0.0088188907,-0.024121008,-0.00077747577,1,0.86699998,0.5,0.86699998,0
-0.10773296,-0.0088437218,-0.024158389,-0.00079540215,1,0.86799997,0.5,0.86799997,0
-0.11334161,-0.0088706441,-0.024293326,-0.0008383784,1,0.86900002,0.5,0.86900002,0
-0.11894993,-0.0088975648,-0.024428255,-0.00088135209,1,0.87,0.5,0.87,0
-0.12455825,-0.0089244855,-0.024563184,-0.00092432578,1,0.87099999,0.5,0.87099999,0
-0.13016657,-0.0089514062,-0.024698113,-0.00096729947,1,0.87199998,0.5,0.87199998,0
-0.13577523,-0.0089783285,-0.02483305,-0.0010102757,1,0.87300003,0.5,0.87300003,0
-0.14138355,-0.0090052492,-0.024967979,-0.0010532494,1,0.87400001,0.5,0.87400001,0
-0.14699187,-0.0090321699,-0.025102908,-0.0010962231,1,0.875,0.5,0.875,0
-0.15260019,-0.0090590906,-0.025237837,-0.0011391968,1,0.87599999,0.5,0.87599999,0
-0.13016529,-0.0090866438,-0.025670761,-0.001203819,1,0.87699997,0.5,0.87699997,0
-0.10223497,-0.0091143227,-0.026162091,-0.0012726864,1,0.87800002,0.5,0.87800002,0
-0.074306321,-0.0091419999,-0.026653393,-0.0013415497,1,0.87900001,0.5,0.87900001,0
-0.046377671,-0.0091696771,-0.027144694,-0.001410413,1,0.88,0.5,0.88,0
-0.01844902,-0.0091973543,-0.027635996,-0.0014792762,1,0.88099998,0.5,0.88099998,0
0.0094812956,-0.0092250331,-0.028127326,-0.0015481436,1,0.88200003,0.5,0.88200003,0
0.037409946,-0.0092527103,-0.028618628,-0.0016170069,1,0.88300002,0.5,0.88300002,0
0.065338597,-0.0092803875,-0.029109929,-0.0016858701,1,0.884,0.5,0.884,0
0.093267248,-0.0093080647,-0.02960123,-0.0017547334,1,0.88499999,0.5,0.88499999,0
0.1211959,-0.0093357419,-0.030092532,-0.0018235967,1,0.88599998,0.5,0.88599998,0
0.14912621,-0.0093634207,-0.030583863,-0.001892464,1,0.88700002,0.5,0.88700002,0
0.17705486,-0.0093910979,-0.031075164,-0.0019613273,1,0.88800001,0.5,0.88800001,0
0.20498352,-0.0094187751,-0.031566465,-0.0020301906,1,0.889,0.5,0.889,0
0.23291217,-0.0094464523,-0.032057767,-0.0020990538,1,0.88999999,0.5,0.88999999,0
0.26084082,-0.0094741295,-0.032549068,-0.0021679171,1,0.89099997,0.5,0.89099997,0
0.28612083,-0.009502037,-0.032998403,-0.0022442533,1,0.89200002,0.5,0.89200002,0
0.28965966,-0.0095318184,-0.033103232,-0.0023818494,1,0.89300001,0.5,0.89300001,0
0.29319849,-0.0095615999,-0.033208061,-0.0025194455,1,0.89399999,0.5,0.89399999,0
0.29673732,-0.0095913813,-0.03331289,-0.0026570415,1,0.89499998,0.5,0.89499998,0
0.30027636,-0.0096211645,-0.033417725,-0.0027946458,1,0.89600003,0.5,0.89600003,0
0.30381519,-0.0096509459,-0.033522553,-0.0029322419,1,0.89700001,0.5,0.89700001,0
0.30735402,-0.0096807273,-0.033627382,-0.003069838,1,0.898,0.5,0.898,0
0.31089285,-0.0097105087,-0.033732211,-0.0032074341,1,0.89899999,0.5,0.89899999,0
0.31443169,-0.0097402901,-0.03383704,-0.0033450302,1,0.89999998,0.5,0.89999998,0
0.31797073,-0.0097700733,-0.033941875,-0.0034826345,1,0.90100002,0.5,0.90100002,0
0.32150956,-0.0097998547,-0.034046704,-0.0036202306,1,0.90200001,0.5,0.90200001,0
0.25979845,-0.0098311122,-0.033421861,-0.0035831204,1,0.903,0.5,0.903,0
0.16289885,-0.0098631656,-0.032403514,-0.0034517934,1,0.90399998,0.5,0.90399998,0
0.065999248,-0.0098952191,-0.031385168,-0.0033204664,1,0.90499997,0.5,0.90499997,0
-0.030906129,-0.0099272745,-0.03036676,-0.0031891315,1,0.90600002,0.5,0.90600002,0
-0.12780573,-0.0099593279,-0.029348414,-0.0030578045,1,0.90700001,0.5,0.90700001,0
-0.22470533,-0.0099913814,-0.028330067,-0.0029264774,1,0.90799999,0.5,0.90799999,0
-0.32160494,-0.010023435,-0.027311721,-0.0027951504,1,0.90899998,0.5,0.90899998,0
-0.41851031,-0.01005549,-0.026293314,-0.0026638155,1,0.91000003,0.5,0.91000003,0
-0.51540992,-0.010087544,-0.025274967,-0.0025324885,1,0.91100001,0.5,0.91100001,0
-0.61230952,-0.010119597,-0.024256621,-0.0024011614,1,0.912,0.5,0.912,0
-0.70920912,-0.010151651,-0.023238274,-0.0022698344,1,0.91299999,0.5,0.91299999,0
-0.80610872,-0.010183704,-0.022219928,-0.0021385074,1,0.91399997,0.5,0.91399997,0
-0.76958521,-0.010217406,-0.023090826,-0.0021090061,1,0.91500002,0.5,0.91500002,0
-0.58621046,-0.010252918,-0.026041065,-0.0021915859,1,0.91600001,0.5,0.91600001,0
-0.4028357,-0.01028843,-0.028991303,-0.0022741657,1,0.917,0.5,0.917,0
-0.21946095,-0.010323942,-0.031941542,-0.0023567455,1,0.91799998,0.5,0.91799998,0
-0.036075264,-0.010359456,-0.034891956,-0.0024393302,1,0.91900003,0.5,0.91900003,0
0.14729949,-0.010394968,-0.037842195,-0.00252191,1,0.92000002,0.5,0.92000002,0
0.33067424,-0.01043048,-0.040792433,-0.0026044898,1,0.921,0.5,0.921,0
0.514049,-0.010465992,-0.043742672,-0.0026870696,1,0.92199999,0.5,0.92199999,0
0.69742375,-0.010501504,-0.046692911,-0.0027696494,1,0.92299998,0.5,0.92299998,0
0.88080943,-0.010537018,-0.049643325,-0.0028522341,1,0.92400002,0.5,0.92400002,0
1.0641842,-0.01057253,-0.052593564,-0.0029348139,1,0.92500001,0.5,0.92500001,0
1.2475589,-0.010608042,-0.055543802,-0.0030173937,1,0.926,0.5,0.926,0
1.4309337,-0.010643554,-0.058494041,-0.0030999735,1,0.92699999,0.5,0.92699999,0
1.6143084,-0.010679066,-0.061444279,-0.0031825533,1,0.92799997,0.5,0.92799997,0
1.7976941,-0.01071458,-0.064394694,-0.0032651381,1,0.92900002,0.5,0.92900002,0
1.9810689,-0.010750092,-0.067344933,-0.0033477179,1,0.93000001,0.5,0.93000001,0
2.1644436,-0.010785604,-0.070295171,-0.0034302977,1,0.93099999,0.5,0.93099999,0
2.3478184,-0.010821116,-0.07324541,-0.0035128775,1,0.93199998,0.5,0.93199998,0
2.5312041,-0.01085663,-0.076195824,-0.0035954622,1,0.93300003,0.5,0.93300003,0
2.7228182,-0.010893125,-0.079358922,-0.0037406347,1,0.93400002,0.5,0.93400002,0
2.992442,-0.010938921,-0.084537345,-0.0044784284,1,0.935,0.5,0.935,0
3.2620658,-0.010984717,-0.089715768,-0.005216222,1,0.93599999,0.5,0.93599999,0
3.5316896,-0.011030513,-0.094894191,-0.0059540156,1,0.93699998,0.5,0.93699998,0
3.8013295,-0.011076312,-0.10007292,-0.0066918532,1,0.93800002,0.5,0.93800002,0
4.0709533,-0.011122108,-0.10525135,-0.0074296469,1,0.93900001,0.5,0.93900001,0
3.5927834,-0.011174426,-0.098562909,-0.007250363,1,0.94,0.5,0.94,0
2.954507,-0.01122814,-0.089333717,-0.006874728,1,0.94099998,0.5,0.94099998,0
2.3162306,-0.011281854,-0.080104524,-0.0064990931,1,0.94199997,0.5,0.94199997,0
1.6779161,-0.011335571,-0.070874782,-0.0061234358,1,0.94300002,0.5,0.94300002,0
1.0396397,-0.011389285,-0.06164559,-0.0057478009,1,0.94400001,0.5,0.94400001,0
0.40136332,-0.011442999,-0.052416398,-0.005372166,1,0.94499999,0.5,0.94499999,0
-0.23691307,-0.011496713,-0.043187205,-0.0049965311,1,0.94599998,0.5,0.94599998,0
-0.87522752,-0.01155043,-0.033957463,-0.0046208738,1,0.94700003,0.5,0.94700003,0
-1.5135039,-0.011604144,-0.024728271,-0.0042452389,1,0.94800001,0.5,0.94800001,0
-2.1517803,-0.011657858,-0.015499079,-0.003869604,1,0.949,0.5,0.949,0
-2.7900567,-0.011711572,-0.0062698865,-0.0034939691,1,0.94999999,0.5,0.94999999,0
-3.4283331,-0.011765286,0.0029593057,-0.0031183342,1,0.95099998,0.5,0.95099998,0
-4.0666476,-0.011819003,0.012189048,-0.0027426769,1,0.95200002,0.5,0.95200002,0
-4.7049239,-0.011872717,0.02141824,-0.002367042,1,0.95300001,0.5,0.95300001,0
-5.3432003,-0.011926431,0.030647432,-0.0019914071,1,0.954,0.5,0.954,0
-5.9814767,-0.011980145,0.039876625,-0.0016157722,1,0.95499998,0.5,0.95499998,0
-6.6197531,-0.012033859,0.049105817,-0.0012401373,1,0.95599997,0.5,0.95599997,0
-7.2580676,-0.012087576,0.058335559,-0.00086448001,1,0.95700002,0.5,0.95700002,0
-7.896344,-0.01214129,0.067564751,-0.00048884511,1,0.958,0.5,0.958,0
-8.5346204,-0.012195004,0.076793943,-0.0001132102,1,0.95899999,0.5,0.95899999,0
-9.1728968,-0.012248717,0.086023136,0.0002624247,1,0.95999998,0.5,0.95999998,0
-9.8112112,-0.012302435,0.095252878,0.000638082,1,0.96100003,0.5,0.96100003,0
-10.449488,-0.012356149,0.10448207,0.0010137169,1,0.96200001,0.5,0.96200001,0
-11.087764,-0.012409862,0.11371126,0.0013893518,1,0.963,0.5,0.963,0
-11.72604,-0.012463576,0.12294045,0.0017649867,1,0.96399999,0.5,0.96399999,0
-12.364317,-0.01251729,0.13216965,0.0021406216,1,0.96499997,0.5,0.96499997,0
-13.002631,-0.012571007,0.14139939,0.0025162789,1,0.96600002,0.5,0.96600002,0
-13.640908,-0.012624721,0.15062858,0.0028919138,1,0.96700001,0.5,0.96700001,0
-14.24272,-0.012677148,0.15909908,0.0029646807,1,0.96799999,0.5,0.96799999,0
-14.820363,-0.012728721,0.16706673,0.0028367055,1,0.96899998,0.5,0.96899998,0
-15.39804,-0.012780298,0.17503484,0.0027087227,1,0.97000003,0.5,0.97000003,0
-15.975683,-0.012831871,0.18300249,0.0025807476,1,0.97100002,0.5,0.97100002,0
-16.553326,-0.012883444,0.19097013,0.0024527724,1,0.972,0.5,0.972,0
-17.377716,-0.012720483,0.20901166,0.0032098618,1,0.97299999,0.5,0.97299999,0
-18.406197,-0.012356932,0.23612996,0.0045659344,1,0.97399998,0.5,0.97399998,0
-19.331164,-0.011881644,0.26551093,0.0043903135,1,0.97500002,0.5,0.97500002,0
-20.256076,-0.011406384,0.29489014,0.004214703,1,0.97600001,0.5,0.97600001,0
-21.180988,-0.010931123,0.32426935,0.0040390926,1,0.977,0.5,0.977,0
-22.105899,-0.010455863,0.35364857,0.0038634821,1,0.97799999,0.5,0.97799999,0
-23.030811,-0.0099806033,0.38302778,0.0036878717,1,0.97899997,0.5,0.97899997,0
-23.955778,-0.0095053149,0.41240874,0.0035122508,1,0.98000002,0.5,0.98000002,0
-24.88069,-0.0090300548,0.44178795,0.0033366403,1,0.98100001,0.5,0.98100001,0
-25.805602,-0.0085547947,0.47116717,0.0031610299,1,0.98199999,0.5,0.98199999,0
-26.730514,-0.0080795346,0.50054638,0.0029854194,1,0.98299998,0.5,0.98299998,0
-27.65548,-0.0076042462,0.52992734,0.0028097985,1,0.98400003,0.5,0.98400003,0
-28.580392,-0.0071289862,0.55930656,0.0026341881,1,0.98500001,0.5,0.98500001,0
-29.505304,-0.0066537261,0.58868577,0.0024585776,1,0.986,0.5,0.986,0
-30.430216,-0.006178466,0.61806498,0.0022829672,1,0.98699999,0.5,0.98699999,0
-31.355128,-0.0057032059,0.64744419,0.0021073567,1,0.98799998,0.5,0.98799998,0
-32.280095,-0.0052279175,0.67682516,0.0019317358,1,0.98900002,0.5,0.98900002,0
-33.205006,-0.0047526574,0.70620437,0.0017561254,1,0.99000001,0.5,0.99000001,0
-34.129918,-0.0042773974,0.73558358,0.0015805149,1,0.991,0.5,0.991,0
-35.05483,-0.0038021373,0.7649628,0.0014049045,1,0.99199998,0.5,0.99199998,0
-35.979742,-0.0033268772,0.79434201,0.001229294,1,0.99299997,0.5,0.99299997,0
-36.904709,-0.0028515888,0.82372297,0.0010536731,1,0.99400002,0.5,0.99400002,0
-37.829621,-0.0023763287,0.85310219,0.00087806269,1,0.995,0.5,0.995,0
-38.754532,-0.0019010686,0.8824814,0.00070245225,1,0.99599999,0.5,0.99599999,0
-39.679444,-0.0014258086,0.91186061,0.0005268418,1,0.99699998,0.5,0.99699998,0
-40.604411,-0.00095052016,0.94124157,0.00035122089,1,0.99800003,0.5,0.99800003,0
-41.529323,-0.00047526008,0.97062079,0.00017561044,1,0.99900001,0.5,0.99900001,0
-42.454235,2.6533204e-17,1,0,1,1,0.5,1,0
